id_dest,demographic,weighted_dist,demo_pop,avg_dist
Atlantic Communication Services Inc,asian,1451892.3457136794,591,2456.670635725346
Atlantic Communication Services Inc,black,17193877.47713934,6574,2615.4361845359504
Atlantic Communication Services Inc,hispanic,38177216.79881713,15376,2482.909521255016
Atlantic Communication Services Inc,native,20957697.99837995,7694,2723.9014814634716
Atlantic Communication Services Inc,population,82893433.6345764,32395,2558.8341915288283
Atlantic Communication Services Inc,white,72065306.72126187,28148,2560.2283189307186
Bethesda Senior Center,asian,654409.9423504827,308,2124.7076050340347
Bethesda Senior Center,black,15426531.798138041,6736,2290.162084046621
Bethesda Senior Center,hispanic,20117101.749157567,9165,2194.992007545834
Bethesda Senior Center,native,13090082.226600708,5932,2206.689518981913
Bethesda Senior Center,population,58816111.46796951,26393,2228.4738933796652
Bethesda Senior Center,white,51323256.871420324,23037,2227.8619990198517
Bogan Park Community Recreation Center,asian,390559.99368791323,136,2871.7646594699504
Bogan Park Community Recreation Center,black,31782650.38769443,12228,2599.1699695530283
Bogan Park Community Recreation Center,hispanic,12406449.256667614,4112,3017.1326013296725
Bogan Park Community Recreation Center,native,11308524.62644512,3939,2870.912573354943
Bogan Park Community Recreation Center,population,65237045.344318576,23751,2746.7073110318966
Bogan Park Community Recreation Center,white,58963101.64404061,21606,2729.0151644932243
Chattahoochee Run Community Clubhouse & Amenities Center,asian,68951.3924833558,26,2651.976633975223
Chattahoochee Run Community Clubhouse & Amenities Center,black,18071808.22485842,7772,2325.2455255865184
Chattahoochee Run Community Clubhouse & Amenities Center,hispanic,2704924.9563969597,980,2760.12750652751
Chattahoochee Run Community Clubhouse & Amenities Center,native,4541211.327249267,1619,2804.9483182515546
Chattahoochee Run Community Clubhouse & Amenities Center,population,34165973.262430556,13800,2475.795163944243
Chattahoochee Run Community Clubhouse & Amenities Center,white,31649216.115013476,12840,2464.892220795442
Dacula Park Activity Building,asian,253160.5624759573,91,2781.9842030324976
Dacula Park Activity Building,black,17897661.7604363,7037,2543.365320511056
Dacula Park Activity Building,hispanic,7393183.376396808,2629,2812.1656053240044
Dacula Park Activity Building,native,14198052.170643633,4769,2977.1549948927727
Dacula Park Activity Building,population,42771817.222134486,15537,2752.900638613277
Dacula Park Activity Building,white,38506063.56719867,14027,2745.138915462941
DeVry University,asian,493305.67104640626,215,2294.444981611192
DeVry University,black,8620320.881879995,4115,2094.853191222356
DeVry University,hispanic,16557314.271136615,7424,2230.241685228531
DeVry University,native,15066798.202612901,7356,2048.2324908391656
DeVry University,population,45235170.42275044,21625,2091.7997883352805
DeVry University,white,39641137.4940871,18995,2086.924848333093
Esan Community of Georgia,asian,525892.3795976264,191,2753.3632439666303
Esan Community of Georgia,black,24390972.17345095,8868,2750.447922130238
Esan Community of Georgia,hispanic,9626177.989186173,3631,2651.1093332928044
Esan Community of Georgia,native,34204917.898418,13610,2513.219536988832
Esan Community of Georgia,population,75135221.99312432,28690,2618.864482158394
Esan Community of Georgia,white,69238598.64625022,26478,2614.9482078046008
Gas South-Hudgens Center for Arts,asian,85089.34369827087,35,2431.124105664882
Gas South-Hudgens Center for Arts,black,11791552.942352286,5141,2293.6302163688556
Gas South-Hudgens Center for Arts,hispanic,2678014.8553446135,1288,2079.2040802365013
Gas South-Hudgens Center for Arts,native,4996634.6247354215,2825,1768.720221145282
Gas South-Hudgens Center for Arts,population,34686944.914359294,16640,2084.5519780264
Gas South-Hudgens Center for Arts,white,32323339.202118367,15606,2071.21230309614
George Pierce Park Community Recreation Center,asian,178052.7528130213,78,2282.7276001669397
George Pierce Park Community Recreation Center,black,22232118.504601378,9270,2398.2867858253912
George Pierce Park Community Recreation Center,hispanic,4618360.526073225,1746,2645.109121462328
George Pierce Park Community Recreation Center,native,8059354.921186981,3066,2628.6219573343055
George Pierce Park Community Recreation Center,population,50689751.55849102,20640,2455.8988158183633
George Pierce Park Community Recreation Center,white,47153848.94107174,19240,2450.823749535953
Gwinnett County Fairgrounds,asian,306297.8311285849,143,2141.9428750250695
Gwinnett County Fairgrounds,black,17086257.76553556,7893,2164.7355587907714
Gwinnett County Fairgrounds,hispanic,7442760.112400538,3677,2024.139274517416
Gwinnett County Fairgrounds,native,10723305.142086027,5671,1890.9019823815954
Gwinnett County Fairgrounds,population,42141936.361841984,20586,2047.116310203147
Gwinnett County Fairgrounds,white,38563322.699426845,18836,2047.3201687952244
Gwinnett County Public Library - Duluth Branch,asian,107413.3831204923,61,1760.8751331228248
Gwinnett County Public Library - Duluth Branch,black,14857420.000272343,7848,1893.1472987095237
Gwinnett County Public Library - Duluth Branch,hispanic,5031608.517431946,2556,1968.5479332675843
Gwinnett County Public Library - Duluth Branch,native,7038308.021960714,3321,2119.333942174259
Gwinnett County Public Library - Duluth Branch,population,37386705.44880835,18683,2001.1082507524675
Gwinnett County Public Library - Duluth Branch,white,34409412.904770665,17132,2008.487795048486
Gwinnett County Public Library - Five Forks Branch,asian,720133.1786577345,280,2571.904209491909
Gwinnett County Public Library - Five Forks Branch,black,26940665.156161334,11671,2308.342486176106
Gwinnett County Public Library - Five Forks Branch,hispanic,15018359.451652221,6127,2451.1766691124894
Gwinnett County Public Library - Five Forks Branch,native,19290445.777534213,7826,2464.91768177028
Gwinnett County Public Library - Five Forks Branch,population,74826981.46108173,31232,2395.84341256025
Gwinnett County Public Library - Five Forks Branch,white,67520423.49965908,28190,2395.1906172280624
Gwinnett County Public Library - Grayson Branch,asian,337795.47647883306,100,3377.9547647883305
Gwinnett County Public Library - Grayson Branch,black,25937672.924720265,9261,2800.7421363481553
Gwinnett County Public Library - Grayson Branch,hispanic,9336584.988812739,2708,3447.778799413862
Gwinnett County Public Library - Grayson Branch,native,30242819.78828891,9620,3143.744260736893
Gwinnett County Public Library - Grayson Branch,population,71206182.59248604,23722,3001.693895644804
Gwinnett County Public Library - Grayson Branch,white,64963905.41367419,21791,2981.226442736643
Gwinnett County Public Library - Lawrenceville2,asian,524506.2070526045,177,2963.311904252003
Gwinnett County Public Library - Lawrenceville2,black,41841127.81985384,15814,2645.8282420547516
Gwinnett County Public Library - Lawrenceville2,hispanic,16884461.429249752,5950,2837.7246099579415
Gwinnett County Public Library - Lawrenceville2,native,18615754.326097853,6704,2776.8129961363147
Gwinnett County Public Library - Lawrenceville2,population,91192964.29167852,33853,2693.7927005487995
Gwinnett County Public Library - Lawrenceville2,white,81847539.76471469,30447,2688.1971873982557
Gwinnett County Public Library - Lilburn2,asian,301804.4803177718,131,2303.850994792151
Gwinnett County Public Library - Lilburn2,black,31691003.82893046,13501,2347.307890447408
Gwinnett County Public Library - Lilburn2,hispanic,6354249.480745514,2625,2420.666468855434
Gwinnett County Public Library - Lilburn2,native,10085701.371133711,4030,2502.6554270803254
Gwinnett County Public Library - Lilburn2,population,60984182.75040125,25435,2397.6482308001277
Gwinnett County Public Library - Lilburn2,white,56807823.545068905,23678,2399.1816684292976
Gwinnett County Public Library - Peachtree Corners Branch,asian,345489.41291171877,94,3675.4192862948807
Gwinnett County Public Library - Peachtree Corners Branch,black,31668508.182082374,13317,2378.0512264085287
Gwinnett County Public Library - Peachtree Corners Branch,hispanic,11517223.529521985,3248,3545.943204902089
