id_dest,demographic,weighted_dist,demo_pop,avg_dist
131350507444,asian,6511288.003048538,1587,4102.890991208908
131350507444,black,74834375.22133563,17098,4376.791158108295
131350507444,hispanic,20580121.64944007,4565,4508.241325178547
131350507444,native,630604.2289309432,141,4472.370417949952
131350507444,population,168060588.99966606,39225,4284.527444223481
131350507444,white,62768271.977700464,15183,4134.115259019987
Bogan Park Community Recreation Center,asian,30045214.141451422,6476,4639.47099157681
Bogan Park Community Recreation Center,black,50929740.84156375,9742,5227.8526833877795
Bogan Park Community Recreation Center,hispanic,45361819.45011665,9133,4966.803837744076
Bogan Park Community Recreation Center,native,1481056.186307172,314,4716.739446838127
Bogan Park Community Recreation Center,population,300085874.026517,57314,5235.821510041473
Bogan Park Community Recreation Center,white,171298049.7853948,31582,5423.913931524121
Dacula Park Activity Building,asian,19475781.926296044,3659,5322.706183737645
Dacula Park Activity Building,black,59593946.10535473,12826,4646.339163055881
Dacula Park Activity Building,hispanic,33114516.565494608,7053,4695.096634835475
Dacula Park Activity Building,native,1042522.3187503393,231,4513.08363095385
Dacula Park Activity Building,population,264566832.85928538,52071,5080.886344784724
Dacula Park Activity Building,white,148512374.0492523,27815,5339.290816079536
Gas South-Hudgens Center for Arts,asian,92271124.29615697,23132,3988.895222901477
Gas South-Hudgens Center for Arts,black,95804385.7331689,21358,4485.644055303348
Gas South-Hudgens Center for Arts,hispanic,114266085.28535561,22443,5091.390869552003
Gas South-Hudgens Center for Arts,native,3454173.139630981,670,5155.482297956688
Gas South-Hudgens Center for Arts,population,418582164.23636276,94409,4433.71039028443
Gas South-Hudgens Center for Arts,white,118556448.90241621,27566,4300.821624552573
George Pierce Park Community Recreation Center,asian,54939146.70387659,14189,3871.9533937470287
George Pierce Park Community Recreation Center,black,45530592.25301923,10078,4517.820227527211
George Pierce Park Community Recreation Center,hispanic,39446248.4261129,8138,4847.167415349336
George Pierce Park Community Recreation Center,native,1122197.0130876736,254,4418.098476723124
George Pierce Park Community Recreation Center,population,304564127.5664384,68226,4464.047834644247
George Pierce Park Community Recreation Center,white,159933491.09373322,34684,4611.16050898781
Gwinnett County Fairgrounds,asian,46118247.62209039,10021,4602.160225734996
Gwinnett County Fairgrounds,black,82366319.65197936,19399,4245.905441104147
Gwinnett County Fairgrounds,hispanic,55528005.949109286,12044,4610.428923041289
Gwinnett County Fairgrounds,native,2584502.8440934257,534,4839.8929664670895
Gwinnett County Fairgrounds,population,316430030.5277035,71121,4449.178590398104
Gwinnett County Fairgrounds,white,129343291.03373748,28916,4473.0699624338595
Lenora Park Gym,asian,10462720.862550939,2002,5226.134296978491
Lenora Park Gym,black,136912677.6642596,29680,4612.960837744596
Lenora Park Gym,hispanic,27715888.04097371,5484,5053.954785006147
Lenora Park Gym,native,1123119.908593209,231,4861.990946290948
Lenora Park Gym,population,243136814.03655183,50817,4784.556625470843
Lenora Park Gym,white,62476826.14110935,12478,5006.958337963563
Lucky Shoals Park Community Recreation Center,asian,35734036.44999046,10347,3453.5649415280236
Lucky Shoals Park Community Recreation Center,black,46442725.943315685,13842,3355.203434714325
Lucky Shoals Park Community Recreation Center,hispanic,113703628.5797247,31605,3597.646846376355
Lucky Shoals Park Community Recreation Center,native,4565613.568944454,1278,3572.467581333689
Lucky Shoals Park Community Recreation Center,population,231349194.00226927,65861,3512.6887536215554
Lucky Shoals Park Community Recreation Center,white,42110599.42254497,11797,3569.6023923493235
Mountain Park Activity Building,asian,41808736.91850007,9030,4629.981940033231
Mountain Park Activity Building,black,72911376.74822633,13979,5215.77915074228
Mountain Park Activity Building,hispanic,47779264.99643352,8618,5544.124506432295
Mountain Park Activity Building,native,2107237.9269988756,406,5190.2411995046195
Mountain Park Activity Building,population,280225990.52948946,58340,4803.325171914457
Mountain Park Activity Building,white,114331693.73114501,25823,4427.513988736592
Pinckneyville Park Community Recreation Center,asian,51203400.40455869,13640,3753.914985671458
Pinckneyville Park Community Recreation Center,black,97975371.94201852,20990,4667.716624202883
Pinckneyville Park Community Recreation Center,hispanic,107880773.67938735,23850,4523.302879638883
Pinckneyville Park Community Recreation Center,native,3594774.497986092,796,4516.048364304136
Pinckneyville Park Community Recreation Center,population,398192695.89950716,91503,4351.690063708372
Pinckneyville Park Community Recreation Center,white,139739393.65152186,32579,4289.247480018474
Rhodes Jordan Park Community Recreation Center,asian,26230826.36176891,5568,4710.996113823439
Rhodes Jordan Park Community Recreation Center,black,72447274.48965544,19833,3652.8651484725174
Rhodes Jordan Park Community Recreation Center,hispanic,51798399.80283569,13726,3773.743246600298
Rhodes Jordan Park Community Recreation Center,native,2262771.796748833,609,3715.553032428297
Rhodes Jordan Park Community Recreation Center,population,241481792.63035598,60597,3985.0453426796043
Rhodes Jordan Park Community Recreation Center,white,90057066.21966197,21364,4215.365391296666
